CNES,CodMunicipio,UF,Competencia,TP_LEITO,CODLEITO,TP_UNID,NIV_DEP,TPGESTAO,ESFERA_A,CLIENTEL,TURNO_AT,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS
7088302,210360,MA,2026-07-01,3,92,05,3,E,E,03,06,4,0,4,0
7088302,210360,MA,2026-07-01,3,93,05,3,E,E,03,06,2,0,2,0
7088302,210360,MA,2026-07-01,1,03,05,3,E,E,03,06,22,0,22,0
7088302,210360,MA,2026-07-01,1,09,05,3,E,E,03,06,4,0,4,0
7088302,210360,MA,2026-07-01,4,10,05,3,E,E,03,06,8,0,8,0
7088302,210360,MA,2026-07-01,1,13,05,3,E,E,03,06,20,0,20,0
7088302,210360,MA,2026-07-01,2,33,05,3,E,E,03,06,16,0,16,0
7088302,210360,MA,2026-07-01,4,43,05,3,E,E,03,06,10,0,10,0
2454696,210370,MA,2026-07-01,2,87,05,1,E,E,03,06,6,0,0,6
2454696,210370,MA,2026-07-01,1,03,05,1,E,E,03,06,16,0,16,0
2454696,210370,MA,2026-07-01,5,45,05,1,E,E,03,06,19,0,19,0
2454696,210370,MA,2026-07-01,1,13,05,1,E,E,03,06,20,0,20,0
2454696,210370,MA,2026-07-01,4,43,05,1,E,E,03,06,16,0,16,0
2454696,210370,MA,2026-07-01,2,33,05,1,E,E,03,06,32,0,32,0
7597851,210375,MA,2026-07-01,2,33,05,3,M,M,01,06,26,0,26,0
7597851,210375,MA,2026-07-01,1,06,05,3,M,M,01,06,1,0,1,0
7597851,210375,MA,2026-07-01,1,03,05,3,M,M,01,06,2,0,2,0
7597851,210375,MA,2026-07-01,6,34,05,3,M,M,01,06,1,0,1,0
7597851,210375,MA,2026-07-01,6,47,05,3,M,M,01,06,1,0,1,0
7597851,210375,MA,2026-07-01,4,43,05,3,M,M,01,06,1,0,1,0
2702746,210380,MA,2026-07-01,4,43,05,3,M,M,03,06,2,0,2,0
2702746,210380,MA,2026-07-01,1,03,05,3,M,M,03,06,11,0,11,0
2702746,210380,MA,2026-07-01,2,33,05,3,M,M,03,06,9,0,9,0
2702746,210380,MA,2026-07-01,4,10,05,3,M,M,03,06,4,0,4,0
2702746,210380,MA,2026-07-01,5,45,05,3,M,M,03,06,3,0,3,0
2646560,210390,MA,2026-07-01,2,33,05,3,M,M,03,06,10,0,10,0
2646560,210390,MA,2026-07-01,4,43,05,3,M,M,03,06,6,0,6,0
2646560,210390,MA,2026-07-01,5,45,05,3,M,M,03,06,10,0,10,0
2455625,210400,MA,2026-07-01,1,03,05,3,M,M,03,06,3,0,3,0
2455625,210400,MA,2026-07-01,4,10,05,3,M,M,03,06,7,0,7,0
2455625,210400,MA,2026-07-01,5,45,05,3,M,M,03,06,6,0,6,0
2455625,210400,MA,2026-07-01,2,33,05,3,M,M,03,06,14,0,14,0
2310821,210405,MA,2026-07-01,2,33,05,3,M,M,01,06,22,0,22,0
2310821,210405,MA,2026-07-01,1,03,05,3,M,M,01,06,5,0,5,0
2310821,210405,MA,2026-07-01,2,87,05,3,M,M,01,06,2,0,0,2
2310821,210405,MA,2026-07-01,4,43,05,3,M,M,01,06,9,0,9,0
2310821,210405,MA,2026-07-01,3,66,05,3,M,M,01,06,2,0,2,0
2310821,210405,MA,2026-07-01,5,45,05,3,M,M,01,06,7,0,7,0
2310821,210405,MA,2026-07-01,4,10,05,3,M,M,01,06,5,0,5,0
6784607,210405,MA,2026-07-01,2,33,05,1,M,M,01,04,1,0,0,1
6784607,210405,MA,2026-07-01,4,10,05,1,M,M,01,04,1,0,0,1
6784607,210405,MA,2026-07-01,3,66,05,1,M,M,01,04,1,0,0,1
6784607,210405,MA,2026-07-01,5,45,05,1,M,M,01,04,1,0,0,1
6784607,210405,MA,2026-07-01,4,43,05,1,M,M,01,04,1,0,0,1
2465086,210407,MA,2026-07-01,5,45,15,3,M,M,01,06,3,0,3,0
2465086,210407,MA,2026-07-01,4,43,15,3,M,M,01,06,5,0,5,0
2465086,210407,MA,2026-07-01,2,33,15,3,M,M,01,06,3,0,3,0
2465086,210407,MA,2026-07-01,1,03,15,3,M,M,01,06,5,0,5,0
2465086,210407,MA,2026-07-01,4,10,15,3,M,M,01,06,4,0,4,0
7639724,210408,MA,2026-07-01,2,33,05,3,M,M,01,06,10,0,10,0
7639724,210408,MA,2026-07-01,4,43,05,3,M,M,01,06,4,0,4,0
7639724,210408,MA,2026-07-01,5,45,05,3,M,M,01,06,4,0,4,0
2460580,210409,MA,2026-07-01,1,03,15,3,M,M,03,06,2,0,2,0
2460580,210409,MA,2026-07-01,4,10,15,3,M,M,03,06,1,0,1,0
2460580,210409,MA,2026-07-01,5,45,15,3,M,M,03,06,4,0,4,0
2460580,210409,MA,2026-07-01,4,43,15,3,M,M,03,06,2,0,2,0
2460580,210409,MA,2026-07-01,2,33,15,3,M,M,03,06,4,0,4,0
2449552,210410,MA,2026-07-01,3,66,15,3,M,M,01,06,1,0,1,0
2449552,210410,MA,2026-07-01,5,68,15,3,M,M,01,06,2,0,2,0
2449552,210410,MA,2026-07-01,1,03,15,3,M,M,01,06,6,0,6,0
2449552,210410,MA,2026-07-01,5,45,15,3,M,M,01,06,6,0,6,0
2449552,210410,MA,2026-07-01,2,33,15,3,M,M,01,06,8,0,8,0
2449552,210410,MA,2026-07-01,4,43,15,3,M,M,01,06,5,0,5,0
2449552,210410,MA,2026-07-01,4,10,15,3,M,M,01,06,4,0,4,0
2529777,210420,MA,2026-07-01,1,03,05,3,M,M,03,06,2,0,2,0
2529777,210420,MA,2026-07-01,2,33,05,3,M,M,03,06,8,0,8,0
2529777,210420,MA,2026-07-01,3,66,05,3,M,M,03,06,2,0,2,0
2529777,210420,MA,2026-07-01,5,45,05,3,M,M,03,06,4,0,4,0
2529777,210420,MA,2026-07-01,4,43,05,3,M,M,03,06,6,0,6,0
2461765,210440,MA,2026-07-01,5,45,05,3,M,M,01,06,7,0,7,0
2461765,210440,MA,2026-07-01,1,03,05,3,M,M,01,06,4,0,4,0
2461765,210440,MA,2026-07-01,4,43,05,3,M,M,01,06,5,0,5,0
2461765,210440,MA,2026-07-01,4,10,05,3,M,M,01,06,3,0,3,0
2461765,210440,MA,2026-07-01,2,33,05,3,M,M,01,06,10,0,10,0
2461765,210440,MA,2026-07-01,1,06,05,3,M,M,01,06,1,0,1,0
2461900,210450,MA,2026-07-01,4,10,05,3,M,M,01,06,2,0,2,0
2461900,210450,MA,2026-07-01,4,43,05,3,M,M,01,06,4,0,4,0
2461900,210450,MA,2026-07-01,1,03,05,3,M,M,01,06,2,0,2,0
2461900,210450,MA,2026-07-01,5,45,05,3,M,M,01,06,4,0,4,0
2461900,210450,MA,2026-07-01,2,33,05,3,M,M,01,06,12,0,12,0
2458888,210455,MA,2026-07-01,1,90,05,3,M,M,03,06,1,0,1,0
2458888,210455,MA,2026-07-01,7,73,05,3,M,M,03,06,1,0,1,0
2458888,210455,MA,2026-07-01,5,45,05,3,M,M,03,06,7,0,7,0
2458888,210455,MA,2026-07-01,4,43,05,3,M,M,03,06,2,0,2,0
2458888,210455,MA,2026-07-01,1,03,05,3,M,M,03,06,1,0,1,0
2458888,210455,MA,2026-07-01,2,33,05,3,M,M,03,06,24,0,24,0
2461153,210460,MA,2026-07-01,1,06,05,3,M,M,03,06,2,0,2,0
2461153,210460,MA,2026-07-01,5,45,05,3,M,M,03,06,6,0,6,0
2461153,210460,MA,2026-07-01,4,10,05,3,M,M,03,06,3,0,3,0
2461153,210460,MA,2026-07-01,1,03,05,3,M,M,03,06,3,0,3,0
2461153,210460,MA,2026-07-01,2,33,05,3,M,M,03,06,16,0,11,5
2461153,210460,MA,2026-07-01,4,43,05,3,M,M,03,06,5,0,5,0
2460564,210462,MA,2026-07-01,1,03,05,3,M,M,01,06,3,0,3,0
2460564,210462,MA,2026-07-01,4,10,05,3,M,M,01,06,2,0,2,0
2460564,210462,MA,2026-07-01,2,33,05,3,M,M,01,06,7,0,7,0
2460564,210462,MA,2026-07-01,4,43,05,3,M,M,01,06,3,0,3,0
2460564,210462,MA,2026-07-01,5,45,05,3,M,M,01,06,4,0,4,0
7511884,210465,MA,2026-07-01,5,45,05,3,M,M,03,06,4,0,4,0
7511884,210465,MA,2026-07-01,4,43,05,3,M,M,03,06,2,0,2,0
7511884,210465,MA,2026-07-01,6,34,05,3,M,M,03,06,1,0,1,0
7511884,210465,MA,2026-07-01,2,33,05,3,M,M,03,06,14,0,14,0
7511884,210465,MA,2026-07-01,4,10,05,3,M,M,03,06,1,0,1,0
7511884,210465,MA,2026-07-01,1,03,05,3,M,M,03,06,3,0,3,0
2457121,210467,MA,2026-07-01,2,33,05,3,M,M,03,06,62,0,60,2
2457121,210467,MA,2026-07-01,4,10,05,3,M,M,03,06,28,0,28,0
2457121,210467,MA,2026-07-01,1,03,05,3,M,M,03,06,38,0,36,2
2457121,210467,MA,2026-07-01,4,43,05,3,M,M,03,06,36,0,36,0
2457121,210467,MA,2026-07-01,3,66,05,3,M,M,03,06,2,0,2,0
2457121,210467,MA,2026-07-01,5,45,05,3,M,M,03,06,40,0,40,0
2452855,210470,MA,2026-07-01,1,03,05,3,M,M,01,06,2,0,2,0
2452855,210470,MA,2026-07-01,5,45,05,3,M,M,01,06,3,0,3,0
2452855,210470,MA,2026-07-01,2,33,05,3,M,M,01,06,9,0,9,0
2452855,210470,MA,2026-07-01,4,10,05,3,M,M,01,06,4,0,4,0
0145602,210480,MA,2026-07-01,3,75,05,3,M,M,03,06,10,0,10,0
0145602,210480,MA,2026-07-01,2,33,05,3,M,M,03,06,60,0,60,0
2462729,210480,MA,2026-07-01,1,06,07,1,M,M,01,06,5,0,5,0
2462729,210480,MA,2026-07-01,1,03,07,1,M,M,01,06,9,0,9,0
2462729,210480,MA,2026-07-01,5,45,07,1,M,M,01,06,15,0,15,0
2462729,210480,MA,2026-07-01,5,68,07,1,M,M,01,06,5,0,5,0
2462729,210480,MA,2026-07-01,3,66,07,1,M,M,01,06,2,0,2,0
2462729,210480,MA,2026-07-01,6,48,07,1,M,M,01,06,1,0,1,0
2462729,210480,MA,2026-07-01,2,33,07,1,M,M,01,06,10,0,10,0
2462729,210480,MA,2026-07-01,4,10,07,1,M,M,01,06,3,0,3,0
5523419,210480,MA,2026-07-01,4,10,07,3,M,M,03,06,10,0,10,0
5523419,210480,MA,2026-07-01,5,68,07,3,M,M,03,06,10,0,10,0
5523419,210480,MA,2026-07-01,2,33,07,3,M,M,03,06,15,0,15,0
5523419,210480,MA,2026-07-01,4,43,07,3,M,M,03,06,25,0,25,0
5523419,210480,MA,2026-07-01,5,45,07,3,M,M,03,06,25,0,25,0
5523419,210480,MA,2026-07-01,1,03,07,3,M,M,03,06,9,0,9,0
5523419,210480,MA,2026-07-01,1,06,07,3,M,M,03,06,10,0,10,0
6957501,210480,MA,2026-07-01,3,95,05,3,E,E,03,04,6,0,6,0
6957501,210480,MA,2026-07-01,3,75,05,3,E,E,03,04,10,0,10,0
6957501,210480,MA,2026-07-01,3,66,05,3,E,E,03,04,1,0,1,0
6957501,210480,MA,2026-07-01,2,33,05,3,E,E,03,04,26,0,26,0
6957501,210480,MA,2026-07-01,1,13,05,3,E,E,03,04,12,0,12,0
6957501,210480,MA,2026-07-01,1,03,05,3,E,E,03,04,12,0,12,0
4007514,210490,MA,2026-07-01,1,03,05,3,M,M,03,06,8,0,8,0
4007514,210490,MA,2026-07-01,4,10,05,3,M,M,03,06,1,0,1,0
4007514,210490,MA,2026-07-01,2,87,05,3,M,M,03,06,4,0,0,4
4007514,210490,MA,2026-07-01,4,43,05,3,M,M,03,06,3,0,3,0
4007514,210490,MA,2026-07-01,5,45,05,3,M,M,03,06,2,0,2,0
4007514,210490,MA,2026-07-01,2,33,05,3,M,M,03,06,18,0,18,0
2462095,210500,MA,2026-07-01,1,03,05,3,M,M,03,06,4,0,4,0
2462095,210500,MA,2026-07-01,1,13,05,3,M,M,03,06,2,0,2,0
2462095,210500,MA,2026-07-01,5,45,05,3,M,M,03,06,7,0,7,0
2462095,210500,MA,2026-07-01,4,43,05,3,M,M,03,06,8,0,8,0
2462095,210500,MA,2026-07-01,2,33,05,3,M,M,03,06,9,0,9,0
2460335,210510,MA,2026-07-01,5,45,05,3,M,M,03,06,5,0,5,0
2460335,210510,MA,2026-07-01,2,87,05,3,M,M,03,06,4,0,0,4
2460335,210510,MA,2026-07-01,4,10,05,3,M,M,03,06,5,0,5,0
2460335,210510,MA,2026-07-01,4,43,05,3,M,M,03,06,5,0,5,0
2460335,210510,MA,2026-07-01,2,33,05,3,M,M,03,06,10,0,10,0
2460335,210510,MA,2026-07-01,1,03,05,3,M,M,03,06,5,0,5,0
2450631,210515,MA,2026-07-01,4,10,05,3,M,M,01,06,2,0,2,0
2450631,210515,MA,2026-07-01,4,43,05,3,M,M,01,06,4,0,4,0
2450631,210515,MA,2026-07-01,1,03,05,3,M,M,01,06,2,0,2,0
2450631,210515,MA,2026-07-01,2,33,05,3,M,M,01,06,25,0,25,0
2450631,210515,MA,2026-07-01,5,45,05,3,M,M,01,06,9,0,9,0
2811278,210520,MA,2026-07-01,4,43,05,3,M,M,03,06,4,0,4,0
2811278,210520,MA,2026-07-01,5,45,05,3,M,M,03,06,9,0,9,0
2811278,210520,MA,2026-07-01,2,33,05,3,M,M,03,06,20,0,20,0
2811278,210520,MA,2026-07-01,4,10,05,3,M,M,03,06,2,0,2,0
2811278,210520,MA,2026-07-01,1,03,05,3,M,M,03,06,2,0,2,0
2449307,210530,MA,2026-07-01,7,69,36,3,M,M,03,03,1,0,1,0
2452383,210530,MA,2026-07-01,3,92,07,3,E,E,03,06,17,0,17,0
2452383,210530,MA,2026-07-01,3,93,07,3,E,E,03,06,6,0,6,0
2452383,210530,MA,2026-07-01,4,10,07,3,E,E,03,06,30,0,30,0
2452383,210530,MA,2026-07-01,1,03,07,3,E,E,03,06,3,0,3,0
2452383,210530,MA,2026-07-01,4,43,07,3,E,E,03,06,50,0,50,0
2452383,210530,MA,2026-07-01,5,45,07,3,E,E,03,06,5,0,5,0
2452383,210530,MA,2026-07-01,3,75,07,3,E,E,03,06,10,0,0,10
2452383,210530,MA,2026-07-01,3,81,07,3,E,E,03,06,40,0,40,0
2452383,210530,MA,2026-07-01,2,33,07,3,E,E,03,06,30,0,30,0
2456613,210530,MA,2026-07-01,2,33,05,1,M,M,03,06,8,0,0,8
2456613,210530,MA,2026-07-01,2,40,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,1,06,05,1,M,M,03,06,4,0,0,4
2456613,210530,MA,2026-07-01,7,07,05,1,M,M,03,06,5,0,0,5
2456613,210530,MA,2026-07-01,1,08,05,1,M,M,03,06,2,0,0,2
2456613,210530,MA,2026-07-01,1,09,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,4,10,05,1,M,M,03,06,10,0,0,10
2456613,210530,MA,2026-07-01,1,13,05,1,M,M,03,06,5,0,0,5
2456613,210530,MA,2026-07-01,1,01,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,1,02,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,1,03,05,1,M,M,03,06,6,0,0,6
2456613,210530,MA,2026-07-01,2,42,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,4,43,05,1,M,M,03,06,5,0,0,5
2456613,210530,MA,2026-07-01,5,45,05,1,M,M,03,06,1,0,0,1
2456613,210530,MA,2026-07-01,3,66,05,1,M,M,03,06,2,0,0,2
2456613,210530,MA,2026-07-01,5,68,05,1,M,M,03,06,2,0,0,2
2456613,210530,MA,2026-07-01,3,75,05,1,M,M,03,06,8,0,0,8
2456613,210530,MA,2026-07-01,2,32,05,1,M,M,03,06,2,0,0,2
2456672,210530,MA,2026-07-01,3,75,05,1,M,M,03,06,30,0,30,0
2456672,210530,MA,2026-07-01,3,78,05,1,M,M,03,06,10,0,10,0
2456672,210530,MA,2026-07-01,2,33,05,1,M,M,03,06,158,0,158,0
2456672,210530,MA,2026-07-01,2,31,05,1,M,M,03,06,5,0,5,0
2456672,210530,MA,2026-07-01,5,68,05,1,M,M,03,06,19,0,19,0
2456672,210530,MA,2026-07-01,3,66,05,1,M,M,03,06,3,0,3,0
2456672,210530,MA,2026-07-01,2,87,05,1,M,M,03,06,12,0,0,12
2456672,210530,MA,2026-07-01,2,41,05,1,M,M,03,06,8,0,8,0
2456672,210530,MA,2026-07-01,1,03,05,1,M,M,03,06,23,0,23,0
2456672,210530,MA,2026-07-01,1,13,05,1,M,M,03,06,28,0,28,0
2456672,210530,MA,2026-07-01,1,11,05,1,M,M,03,06,1,0,1,0
2456672,210530,MA,2026-07-01,1,09,05,1,M,M,03,06,13,0,13,0
2456672,210530,MA,2026-07-01,2,89,05,1,M,M,03,06,5,0,5,0
2456672,210530,MA,2026-07-01,5,45,05,1,M,M,03,06,42,0,42,0
2531208,210530,MA,2026-07-01,1,16,05,1,M,M,03,06,2,0,2,0
2531208,210530,MA,2026-07-01,1,15,05,1,M,M,03,06,3,0,3,0
2531208,210530,MA,2026-07-01,1,14,05,1,M,M,03,06,9,0,9,0
2531208,210530,MA,2026-07-01,1,13,05,1,M,M,03,06,4,0,4,0
2531208,210530,MA,2026-07-01,1,02,05,1,M,M,03,06,5,0,5,0
2531208,210530,MA,2026-07-01,1,90,05,1,M,M,03,06,2,0,2,0
2531208,210530,MA,2026-07-01,3,75,05,1,M,M,03,06,10,0,0,10
2531208,210530,MA,2026-07-01,1,67,05,1,M,M,03,06,2,0,2,0
2531208,210530,MA,2026-07-01,3,66,05,1,M,M,03,06,2,0,2,0
2531208,210530,MA,2026-07-01,2,46,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,2,44,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,2,42,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,2,33,05,1,M,M,03,06,3,0,3,0
2531208,210530,MA,2026-07-01,2,32,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,1,01,05,1,M,M,03,06,7,0,7,0
2531208,210530,MA,2026-07-01,1,12,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,1,09,05,1,M,M,03,06,4,0,4,0
2531208,210530,MA,2026-07-01,1,05,05,1,M,M,03,06,1,0,1,0
2531208,210530,MA,2026-07-01,1,03,05,1,M,M,03,06,5,0,5,0
2531348,210530,MA,2026-07-01,1,02,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,1,09,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,3,75,05,1,E,E,03,06,8,0,5,3
2531348,210530,MA,2026-07-01,3,78,05,1,E,E,03,06,6,0,3,3
2531348,210530,MA,2026-07-01,3,81,05,1,E,E,03,06,5,0,0,5
2531348,210530,MA,2026-07-01,4,10,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,1,16,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,1,12,05,1,E,E,03,06,10,0,10,0
2531348,210530,MA,2026-07-01,2,36,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,5,45,05,1,E,E,03,06,14,0,12,2
2531348,210530,MA,2026-07-01,1,13,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,31,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,44,05,1,E,E,03,06,13,0,13,0
2531348,210530,MA,2026-07-01,1,14,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,1,15,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,35,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,46,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,33,05,1,E,E,03,06,10,0,10,0
2531348,210530,MA,2026-07-01,1,01,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,41,05,1,E,E,03,06,8,0,0,8
2531348,210530,MA,2026-07-01,3,66,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,2,38,05,1,E,E,03,06,2,0,2,0
2531348,210530,MA,2026-07-01,2,32,05,1,E,E,03,06,4,0,0,4
2531348,210530,MA,2026-07-01,1,05,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,1,06,05,1,E,E,03,06,4,0,0,4
2531348,210530,MA,2026-07-01,1,08,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,1,04,05,1,E,E,03,06,1,0,0,1
2531348,210530,MA,2026-07-01,2,42,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,1,03,05,1,E,E,03,06,4,0,0,4
2531348,210530,MA,2026-07-01,2,40,05,1,E,E,03,06,2,0,0,2
2531348,210530,MA,2026-07-01,5,68,05,1,E,E,03,06,6,0,5,1
2825856,210530,MA,2026-07-01,5,68,05,1,M,M,03,06,3,0,0,3
2825856,210530,MA,2026-07-01,3,95,05,1,M,M,03,06,9,0,0,9
2825856,210530,MA,2026-07-01,4,10,05,1,M,M,03,06,5,0,0,5
2825856,210530,MA,2026-07-01,1,03,05,1,M,M,03,06,5,0,0,5
2825856,210530,MA,2026-07-01,1,12,05,1,M,M,03,06,1,0,0,1
2825856,210530,MA,2026-07-01,1,13,05,1,M,M,03,06,3,0,0,3
2825856,210530,MA,2026-07-01,1,14,05,1,M,M,03,06,4,0,0,4
2825856,210530,MA,2026-07-01,1,15,05,1,M,M,03,06,1,0,0,1
2825856,210530,MA,2026-07-01,1,05,05,1,M,M,03,06,2,0,0,2
2825856,210530,MA,2026-07-01,1,06,05,1,M,M,03,06,2,0,0,2
2825856,210530,MA,2026-07-01,1,08,05,1,M,M,03,06,2,0,0,2
2825856,210530,MA,2026-07-01,1,09,05,1,M,M,03,06,1,0,0,1
2825856,210530,MA,2026-07-01,1,16,05,1,M,M,03,06,1,0,0,1
2825856,210530,MA,2026-07-01,2,33,05,1,M,M,03,06,10,0,0,10
2825856,210530,MA,2026-07-01,4,43,05,1,M,M,03,06,1,0,0,1
2825856,210530,MA,2026-07-01,5,45,05,1,M,M,03,06,3,0,0,3
2825856,210530,MA,2026-07-01,3,66,05,1,M,M,03,06,1,0,0,1
3008045,210530,MA,2026-07-01,1,15,05,1,E,E,01,06,1,0,0,1
3008045,210530,MA,2026-07-01,2,33,05,1,E,E,01,06,6,0,6,0
3008045,210530,MA,2026-07-01,1,06,05,1,E,E,01,06,1,0,0,1
3008045,210530,MA,2026-07-01,1,08,05,1,E,E,01,06,2,0,0,2
3008045,210530,MA,2026-07-01,4,10,05,1,E,E,01,06,4,0,0,4
3008045,210530,MA,2026-07-01,1,02,05,1,E,E,01,06,1,0,0,1
3008045,210530,MA,2026-07-01,1,13,05,1,E,E,01,06,2,0,0,2
3008045,210530,MA,2026-07-01,1,05,05,1,E,E,01,06,2,0,0,2
3008045,210530,MA,2026-07-01,5,45,05,1,E,E,01,06,6,0,0,6
3008045,210530,MA,2026-07-01,3,75,05,1,E,E,01,06,10,0,7,3
3008045,210530,MA,2026-07-01,3,78,05,1,E,E,01,06,2,0,0,2
3008045,210530,MA,2026-07-01,3,81,05,1,E,E,01,06,2,0,0,2
3008045,210530,MA,2026-07-01,1,03,05,1,E,E,01,06,7,0,7,0
5795206,210530,MA,2026-07-01,6,84,70,3,M,M,03,06,12,0,12,0
6970249,210530,MA,2026-07-01,2,33,05,1,M,M,03,06,4,0,0,4
6970249,210530,MA,2026-07-01,3,75,05,1,M,M,03,06,20,0,0,20
6970249,210530,MA,2026-07-01,3,66,05,1,M,M,03,06,2,0,0,2
7275099,210530,MA,2026-07-01,2,33,73,3,M,M,03,06,12,0,12,0
7433999,210530,MA,2026-07-01,1,11,05,1,D,D,03,03,1,0,1,0
7760027,210530,MA,2026-07-01,7,07,36,1,M,M,01,03,1,0,0,1
8085609,210530,MA,2026-07-01,1,02,05,3,E,E,02,04,18,0,18,0
8085609,210530,MA,2026-07-01,1,03,05,3,E,E,02,04,46,0,46,0
8085609,210530,MA,2026-07-01,2,32,05,3,E,E,02,04,22,0,22,0
8085609,210530,MA,2026-07-01,2,33,05,3,E,E,02,04,10,0,10,0
8085609,210530,MA,2026-07-01,5,45,05,3,E,E,02,04,4,0,4,0
8085609,210530,MA,2026-07-01,3,66,05,3,E,E,02,04,11,0,11,0
8085609,210530,MA,2026-07-01,5,68,05,3,E,E,02,04,12,0,12,0
8085609,210530,MA,2026-07-01,3,75,05,3,E,E,02,04,10,0,0,10
8085609,210530,MA,2026-07-01,3,78,05,3,E,E,02,04,10,0,0,10
8085609,210530,MA,2026-07-01,3,85,05,3,E,E,02,04,10,0,0,10
9065768,210530,MA,2026-07-01,1,13,05,3,E,E,03,06,14,0,14,0
9065768,210530,MA,2026-07-01,3,75,05,3,E,E,03,06,20,0,20,0
9065768,210530,MA,2026-07-01,3,66,05,3,E,E,03,06,2,0,2,0
9065768,210530,MA,2026-07-01,2,33,05,3,E,E,03,06,52,0,52,0
9065768,210530,MA,2026-07-01,1,16,05,3,E,E,03,06,13,0,13,0
9065768,210530,MA,2026-07-01,1,03,05,3,E,E,03,06,14,0,14,0
9065768,210530,MA,2026-07-01,1,06,05,3,E,E,03,06,11,0,11,0
7354606,210535,MA,2026-07-01,1,03,05,3,M,M,03,06,2,0,2,0
7354606,210535,MA,2026-07-01,4,10,05,3,M,M,03,06,3,0,3,0
7354606,210535,MA,2026-07-01,5,45,05,3,M,M,03,06,3,0,3,0
7354606,210535,MA,2026-07-01,4,43,05,3,M,M,03,06,3,0,3,0
7354606,210535,MA,2026-07-01,2,33,05,3,M,M,03,06,14,0,14,0
2530236,210540,MA,2026-07-01,5,45,05,3,E,E,03,06,10,0,10,0
2530236,210540,MA,2026-07-01,4,43,05,3,E,E,03,06,34,0,34,0
2530236,210540,MA,2026-07-01,3,66,05,3,E,E,03,06,4,0,4,0
2530236,210540,MA,2026-07-01,4,10,05,3,E,E,03,06,13,0,13,0
2530236,210540,MA,2026-07-01,2,33,05,3,E,E,03,06,15,0,15,0
2530236,210540,MA,2026-07-01,1,03,05,3,E,E,03,06,2,0,2,0
5759293,210540,MA,2026-07-01,4,10,62,1,M,M,03,04,1,0,0,1
5759293,210540,MA,2026-07-01,1,06,62,1,M,M,03,04,1,0,0,1
5759293,210540,MA,2026-07-01,4,43,62,1,M,M,03,04,1,0,0,1
5759293,210540,MA,2026-07-01,1,08,62,1,M,M,03,04,1,0,0,1
5759293,210540,MA,2026-07-01,1,03,62,1,M,M,03,04,3,0,1,2
2646439,210542,MA,2026-07-01,4,10,05,3,M,M,03,06,6,0,6,0
2646439,210542,MA,2026-07-01,1,03,05,3,M,M,03,06,9,0,9,0
2646439,210542,MA,2026-07-01,4,43,05,3,M,M,03,06,9,0,9,0
2646439,210542,MA,2026-07-01,5,45,05,3,M,M,03,06,9,0,9,0
2646439,210542,MA,2026-07-01,2,33,05,3,M,M,03,06,12,0,12,0
7006438,210545,MA,2026-07-01,4,43,05,3,M,M,02,06,2,0,2,0
7006438,210545,MA,2026-07-01,4,10,05,3,M,M,02,06,1,0,1,0
7006438,210545,MA,2026-07-01,5,45,05,3,M,M,02,06,2,0,2,0
7006438,210545,MA,2026-07-01,5,68,05,3,M,M,02,06,1,0,1,0
7006438,210545,MA,2026-07-01,1,03,05,3,M,M,02,06,6,0,6,0
7006438,210545,MA,2026-07-01,2,33,05,3,M,M,02,06,4,0,4,0
7354568,210547,MA,2026-07-01,5,45,05,3,M,M,01,06,4,0,4,0
7354568,210547,MA,2026-07-01,4,10,05,3,M,M,01,06,1,0,1,0
